Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
7300,-11083.8,40.0756,-11123.9,101.654,0.0185229,3.7
7400,-11083.3,46.4253,-11129.7,117.752,0.0166326,3.75
7500,-11083,49.8862,-11132.8,126.529,0.0125722,3.8
7600,-11082.7,38.6133,-11121.4,97.9458,0.00862437,3.85
7700,-11082.6,40.6636,-11123.2,103.152,0.0080816,3.9
7800,-11082.3,38.3235,-11120.6,97.2093,0.0089807,3.95
7900,-11082.1,49.435,-11131.5,125.395,0.00996165,4
8000,-11081.7,38.2195,-11120,96.9451,0.0153191,4.05
8100,-11081.1,42.5561,-11123.7,107.939,0.0208795,4.1
8200,-11080.5,37.6087,-11118.1,95.3954,0.0190816,4.15
8300,-11080.1,61.6412,-11141.7,156.351,0.0184675,4.2
8400,-11079.6,33.6437,-11113.2,85.3433,0.0145167,4.25
8500,-11079.4,48.2319,-11127.6,122.345,0.0102678,4.3
8600,-11079.1,40.8243,-11119.9,103.554,0.00899318,4.35
8700,-11078.9,59.5517,-11138.5,151.056,0.00853438,4.4
8800,-11078.6,38.7572,-11117.4,98.3103,0.0123655,4.45
8900,-11078.1,36.2623,-11114.4,91.988,0.0168003,4.5
9000,-11077.6,34.2834,-11111.9,86.9561,0.0187028,4.55
9100,-11077.1,44.4452,-11121.6,112.741,0.0172558,4.6
9200,-11076.7,47.7904,-11124.5,121.218,0.0173217,4.65
9300,-11076.2,34.2047,-11110.4,86.7612,0.0149645,4.7
9400,-11075.9,44.5759,-11120.5,113.059,0.00927915,4.75
9500,-11075.8,42.1141,-11117.9,106.824,0.00657268,4.8
9600,-11075.6,57.5367,-11133.2,145.941,0.00788256,4.85
9700,-11075.4,41.3771,-11116.7,104.955,0.010414,4.9
9800,-11074.9,37.4982,-11112.4,95.1087,0.0160055,4.95
9900,-11074.4,37.2959,-11111.7,94.6062,0.0187322,5
10000,-11073.9,48.5222,-11122.4,123.077,0.0203166,5.05
10100,-11073.2,36.3989,-11109.6,92.321,0.0203109,5.1
10200,-11072.8,42.228,-11115,107.108,0.0149453,5.15
10300,-11072.5,55.2633,-11127.8,140.171,0.0108201,5.2
10400,-11072.3,37.2122,-11109.5,94.3908,0.00832468,5.25
10500,-11072.1,53.0104,-11125.1,134.463,0.00959458,5.3
10600,-11071.8,34.6562,-11106.5,87.8954,0.0104324,5.35
10700,-11071.5,41.8603,-11113.3,106.177,0.0157202,5.4
10800,-11070.8,32.121,-11103,81.4754,0.0191755,5.45
10900,-11070.3,55.5267,-11125.9,140.846,0.0193024,5.5
11000,-11069.8,38.9084,-11108.7,98.6837,0.0205687,5.55
11100,-11069.2,56.5495,-11125.8,143.443,0.0157503,5.6
11200,-11069,33.8781,-11102.9,85.9408,0.0105914,5.65
11300,-11068.8,42.317,-11111.1,107.349,0.0101127,5.7
11400,-11068.5,46.402,-11114.9,117.703,0.00826528,5.75
11500,-11068.3,37.9933,-11106.3,96.3633,0.0126823,5.8
11600,-11067.8,44.0747,-11111.8,111.795,0.0183067,5.85
11700,-11067.2,39.1622,-11106.3,99.3287,0.0201221,5.9
11800,-11066.6,43.4024,-11110,110.087,0.0216918,5.95
11900,-11066,42.5876,-11108.6,108.022,0.017531,6
12000,-11065.7,39.3654,-11105,99.8534,0.0139375,6.05
12100,-11065.4,43.0415,-11108.4,109.176,0.0095829,6.1
12200,-11065.3,42.6173,-11107.9,108.095,0.00578579,6.15
12300,-11065.1,48.7368,-11113.9,123.626,0.00825554,6.2
12400,-11064.8,39.9283,-11104.7,101.274,0.0109751,6.25
12500,-11064.4,37.6906,-11102.1,95.603,0.0184626,6.3
12600,-11063.7,36.1889,-11099.9,91.7953,0.0215171,6.35
12700,-11063.1,39.797,-11102.9,100.949,0.0212625,6.4
12800,-11062.6,45.3801,-11107.9,115.111,0.0203179,6.45
12900,-11062.1,48.7827,-11110.9,123.743,0.015437,6.5
13000,-11061.8,43.2168,-11105,109.612,0.0112665,6.55
13100,-11061.6,38.0337,-11099.6,96.476,0.0087693,6.6
13200,-11061.4,47.5558,-11108.9,120.633,0.0111057,6.65
13300,-11060.9,46.1098,-11107,116.964,0.0161129,6.7
13400,-11060.4,42.8143,-11103.2,108.604,0.0186681,6.75
13500,-11059.8,35.2751,-11095.1,89.4681,0.0214339,6.8
13600,-11059.2,38.1104,-11097.3,96.6751,0.0211093,6.85
13700,-11058.6,42.2767,-11100.9,107.229,0.0201461,6.9
13800,-11058.2,49.5052,-11107.7,125.572,0.0152655,6.95
13900,-11057.9,51.8412,-11109.8,131.483,0.00844571,7
14000,-11057.8,34.1383,-11092,86.5863,0.00761361,7.05
14100,-11057.5,63.3368,-11120.9,160.65,0.0121484,7.1
14200,-11057.1,29.3829,-11086.4,74.5304,0.0151484,7.15
14300,-11056.6,37.0021,-11093.6,93.8558,0.0178954,7.2
14400,-11056,48.0235,-11104,121.811,0.0218223,7.25
14500,-11055.4,41.2024,-11096.6,104.52,0.0209489,7.3
14600,-11054.9,38.1737,-11093,96.8283,0.0170665,7.35
14700,-11054.6,57.1728,-11111.8,145.025,0.0118344,7.4
14800,-11054.3,38.1201,-11092.5,96.6945,0.00981052,7.45
14900,-11054.1,49.7712,-11103.9,126.238,0.0090012,7.5
15000,-11053.8,29.2365,-11083.1,74.1524,0.0106946,7.55
15100,-11053.5,45.635,-11099.1,115.75,0.0133269,7.6
15200,-11053,44.9435,-11098,114,0.0176525,7.65
15300,-11052.4,33.7163,-11086.1,85.5127,0.0201804,7.7
15400,-11051.9,51.4039,-11103.3,130.388,0.0172661,7.75
15500,-11051.5,40.7971,-11092.3,103.483,0.0168357,7.8
15600,-11051.1,45.6132,-11096.7,115.704,0.0136897,7.85
15700,-11050.8,47.2672,-11098.1,119.893,0.0126893,7.9
15800,-11050.4,40.216,-11090.6,102.009,0.0139317,7.95
15900,-11050,49.4862,-11099.5,125.525,0.0145915,8
16000,-11049.6,38.3552,-11087.9,97.2898,0.0195276,8.05
16100,-11048.9,38.1378,-11087,96.7373,0.020732,8.1
16200,-11048.4,46.5904,-11095,118.178,0.0184357,8.15
16300,-11047.9,51.426,-11099.3,130.441,0.0185492,8.2
16400,-11047.4,36.3827,-11083.8,92.2803,0.0167754,8.25
16500,-11047,50.2359,-11097.3,127.42,0.0149184,8.3
16600,-11046.7,30.2805,-11077,76.8028,0.0118688,8.35
16700,-11046.4,45.6019,-11092,115.668,0.0123888,8.4
16800,-11046,49.2369,-11095.2,124.894,0.0166919,8.45
16900,-11045.5,46.5154,-11092,117.997,0.0172217,8.5
17000,-11045,30.3343,-11075.3,76.9417,0.0166504,8.55
17100,-11044.6,44.2989,-11088.9,112.37,0.0176373,8.6
17200,-11044.1,45.9415,-11090,116.529,0.0157249,8.65
17300,-11043.7,40.9286,-11084.7,103.819,0.0139786,8.7
17400,-11043.4,43.5106,-11086.9,110.356,0.0131976,8.75
17500,-11043.1,36.5655,-11079.6,92.7589,0.0106737,8.8
17600,-11042.8,47.9697,-11090.8,121.667,0.0136934,8.85
17700,-11042.3,30.8624,-11073.2,78.2841,0.0142224,8.9
17800,-11042,55.5655,-11097.5,140.931,0.0166853,8.95
17900,-11041.3,37.7904,-11079.1,95.8621,0.0200476,9
18000,-11040.8,45.4559,-11086.3,115.289,0.0164536,9.05
18100,-11040.5,44.0134,-11084.5,111.635,0.015067,9.1
18200,-11040.1,33.8792,-11074,85.929,0.0137011,9.15
18300,-11039.8,53.5748,-11093.4,135.893,0.0117978,9.2
18400,-11039.5,47.8828,-11087.3,121.449,0.0114953,9.25
18500,-11039.2,50.5735,-11089.7,128.282,0.013901,9.3
18600,-11038.6,40.2157,-11078.9,102.016,0.0187112,9.35
18700,-11038,36.9292,-11075,93.6734,0.0198077,9.4
18800,-11037.5,32.9042,-11070.4,83.4637,0.0208681,9.45
18900,-11036.9,44.539,-11081.4,112.972,0.0205787,9.5
19000,-11036.4,45.8055,-11082.2,116.194,0.0194451,9.55
19100,-11035.9,53.0328,-11088.9,134.523,0.0173234,9.6
19200,-11035.6,40.3348,-11075.9,102.311,0.0117365,9.65
19300,-11035.3,45.8259,-11081.1,116.236,0.0131764,9.7
19400,-11034.9,43.6447,-11078.5,110.713,0.0127851,9.75
19500,-11034.6,36.8804,-11071.4,93.5563,0.0151557,9.8
19600,-11034,39.5451,-11073.6,100.305,0.0176685,9.85
19700,-11033.6,43.4827,-11077,110.297,0.0183169,9.9
19800,-11033,39.9598,-11073,101.354,0.0193209,9.95
19900,-11032.5,39.1792,-11071.7,99.3868,0.0152936,10
20000,-11032.2,46.359,-11078.6,117.594,0.0124641,10.05
20100,-11031.9,51.6598,-11083.6,131.048,0.0108392,10.1
20200,-11031.7,38.1355,-11069.8,96.7343,0.0108231,10.15
20300,-11031.3,27.8071,-11059.2,70.5428,0.0108169,10.2
20400,-11031.1,47.3633,-11078.5,120.148,0.0117119,10.25
20500,-11030.7,46.0621,-11076.8,116.827,0.015169,10.3
20600,-11030.2,43.5323,-11073.8,110.434,0.0163214,10.35
20700,-11029.8,48.5853,-11078.4,123.246,0.0141475,10.4
