Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
25800,-25426.8,119.934,-25546.8,133.437,-0.00297089,12.95
25900,-25427.1,122.941,-25550,136.609,-0.00297785,13
26000,-25427.3,126.057,-25553.3,140.253,-0.00220816,13.05
26100,-25427.5,122.888,-25550.4,136.889,-0.00206016,13.1
26200,-25427.5,123.213,-25550.8,137.232,-0.000888651,13.15
26300,-25427.5,121.544,-25549,135.313,0.00109237,13.2
26400,-25427.2,115.744,-25543,128.959,0.00322252,13.25
26500,-25426.9,116.822,-25543.7,130.109,0.0054308,13.3
26600,-25426.5,117.251,-25543.7,130.545,0.00571118,13.35
26700,-25426.1,115.602,-25541.7,128.945,0.00508957,13.4
26800,-25425.7,124.139,-25549.9,138.242,0.00501299,13.45
26900,-25425.4,127.454,-25552.9,141.846,0.00460402,13.5
27000,-25425.2,131.979,-25557.1,146.899,0.00327423,13.55
27100,-25425,131.325,-25556.3,146.192,0.00237034,13.6
27200,-25424.9,125.994,-25550.9,140.311,0.00196296,13.65
27300,-25424.9,129.468,-25554.4,144.145,0.00118973,13.7
27400,-25424.8,131.436,-25556.3,146.348,0.000963426,13.75
27500,-25424.7,129.121,-25553.8,143.736,0.00234487,13.8
27600,-25424.5,127.798,-25552.3,142.291,0.00371497,13.85
27700,-25424.2,123.375,-25547.5,137.248,0.0042834,13.9
27800,-25423.7,121.717,-25545.4,135.5,0.00575324,13.95
27900,-25423.2,122.011,-25545.2,135.774,0.00755937,14
28000,-25422.6,122.972,-25545.6,136.756,0.00755806,14.05
28100,-25422,122.664,-25544.7,136.561,0.00698458,14.1
28200,-25421.5,126.089,-25547.6,140.388,0.00711664,14.15
28300,-25421.1,124.698,-25545.8,138.898,0.0061064,14.2
28400,-25420.8,125.637,-25546.5,139.808,0.0037239,14.25
28500,-25420.6,124.783,-25545.4,138.936,0.00294009,14.3
28600,-25420.5,121.847,-25542.3,135.695,0.00336043,14.35
28700,-25420.3,125.384,-25545.7,139.574,0.00240603,14.4
28800,-25420.1,126.223,-25546.4,140.629,0.00200311,14.45
28900,-25419.9,128.455,-25548.3,143.117,0.00385849,14.5
29000,-25419.5,121.182,-25540.7,134.902,0.00511569,14.55
29100,-25419,120.97,-25540,134.564,0.00507304,14.6
29200,-25418.5,118.608,-25537.1,131.993,0.00659326,14.65
29300,-25417.8,117.433,-25535.3,130.761,0.00846955,14.7
29400,-25417.2,122.602,-25539.8,136.479,0.00848821,14.75
29500,-25416.6,124.64,-25541.3,138.873,0.00734476,14.8
29600,-25416.1,127.121,-25543.3,141.545,0.00635934,14.85
29700,-25415.7,126.843,-25542.6,141.345,0.00606731,14.9
